subject,datestamp,timestamp,version,role,opType,opChoice,choice,payoffSubj1,payoffSubj2,payoffOpp1,payoffOpp2,rt,score,globalRound,matchRound,id
AI7YTRYN64K0Z_lit3,4/18/15,21:12:47,lit5,1,1,1,1,-2,-1,2,-5,640,88,39,2,3141
AI7YTRYN64K0Z_lit3,4/18/15,21:12:52,lit5,1,1,0,1,0,-1,0,-5,607,87,40,3,3168
AI7YTRYN64K0Z_lit3,4/18/15,21:12:58,lit5,1,1,0,1,0,-1,0,-5,647,86,41,4,3191
AI7YTRYN64K0Z_lit3,4/18/15,21:13:04,lit5,1,1,0,1,0,-1,0,-5,737,85,42,5,3220
AI7YTRYN64K0Z_lit3,4/18/15,21:13:11,lit5,1,1,0,0,0,0,0,0,2390,85,43,6,3260
AJ34WB9Z37ILU_lit3,4/18/15,21:10:07,lit5,1,1,1,1,-2,-1,2,-5,5267,97,1,1,2610
AJ34WB9Z37ILU_lit3,4/18/15,21:10:15,lit5,1,1,0,0,0,0,0,0,2075,97,2,2,2629
AJ34WB9Z37ILU_lit3,4/18/15,21:10:23,lit5,1,1,0,0,0,0,0,0,1784,97,3,3,2641
AJ34WB9Z37ILU_lit3,4/18/15,21:10:31,lit5,1,1,0,0,0,0,0,0,1701,97,4,4,2657
AJ34WB9Z37ILU_lit3,4/18/15,21:10:39,lit5,1,1,0,0,0,0,0,0,2582,97,5,5,2673
AJ34WB9Z37ILU_lit3,4/18/15,21:10:47,lit5,1,1,0,0,0,0,0,0,2414,97,6,6,2690
AJ34WB9Z37ILU_lit3,4/18/15,21:10:59,lit5,0,1,1,1,2,-5,-2,-1,2234,94,7,1,2714
AJ34WB9Z37ILU_lit3,4/18/15,21:11:13,lit5,0,1,0,0,2,0,0,0,8112,96,8,2,2758
AJ34WB9Z37ILU_lit3,4/18/15,21:11:21,lit5,0,1,0,0,2,0,0,0,1337,98,9,3,2781
AJ34WB9Z37ILU_lit3,4/18/15,21:11:28,lit5,0,1,0,0,2,0,0,0,2669,100,10,4,2809
AJ34WB9Z37ILU_lit3,4/18/15,21:11:40,lit5,0,1,0,0,2,0,0,0,2198,102,11,5,2855
AJ34WB9Z37ILU_lit3,4/18/15,21:11:46,lit5,0,1,0,0,2,0,0,0,969,104,12,6,2879
AJ34WB9Z37ILU_lit3,4/18/15,21:11:56,lit5,0,1,0,0,2,0,0,0,1695,106,13,1,2910
AJ34WB9Z37ILU_lit3,4/18/15,21:12:02,lit5,0,1,0,0,2,0,0,0,940,108,14,2,2935
AJ34WB9Z37ILU_lit3,4/18/15,21:12:08,lit5,0,1,0,0,2,0,0,0,903,110,15,3,2965
AJ34WB9Z37ILU_lit3,4/18/15,21:12:15,lit5,0,1,0,0,2,0,0,0,1123,112,16,4,2991
AJ34WB9Z37ILU_lit3,4/18/15,21:12:21,lit5,0,1,0,0,2,0,0,0,940,114,17,5,3020
AJ34WB9Z37ILU_lit3,4/18/15,21:12:27,lit5,0,1,0,0,2,0,0,0,1029,116,18,6,3049
AJ34WB9Z37ILU_lit3,4/18/15,21:12:34,lit5,0,1,0,0,2,0,0,0,833,118,19,7,3080
AJ34WB9Z37ILU_lit3,4/18/15,21:12:49,lit5,1,0,1,1,-2,-1,2,-5,1740,115,20,1,3150
AJ34WB9Z37ILU_lit3,4/18/15,21:12:56,lit5,1,0,1,1,-2,-1,2,-5,1028,112,21,2,3181
AJ34WB9Z37ILU_lit3,4/18/15,21:13:03,lit5,1,0,1,1,-2,-1,2,-5,1203,109,22,3,3214
AJ34WB9Z37ILU_lit3,4/18/15,21:13:09,lit5,1,0,1,1,-2,-1,2,-5,880,106,23,4,3246
AJ34WB9Z37ILU_lit3,4/18/15,21:13:15,lit5,1,0,1,1,-2,-1,2,-5,934,103,24,5,3279
AJ34WB9Z37ILU_lit3,4/18/15,21:13:22,lit5,1,0,1,1,-2,-1,2,-5,1083,100,25,6,3311
AJ34WB9Z37ILU_lit3,4/18/15,21:13:30,lit5,0,0,0,0,-2,0,0,0,1686,98,26,1,3347
AJ34WB9Z37ILU_lit3,4/18/15,21:13:36,lit5,0,0,0,0,-2,0,0,0,1226,96,27,2,3381
AJ34WB9Z37ILU_lit3,4/18/15,21:13:43,lit5,0,0,0,0,-2,0,0,0,851,94,28,3,3411
AJ34WB9Z37ILU_lit3,4/18/15,21:13:51,lit5,0,0,0,0,-2,0,0,0,1049,92,29,4,3449
AJ34WB9Z37ILU_lit3,4/18/15,21:13:57,lit5,0,0,0,0,-2,0,0,0,834,90,30,5,3478
AJ34WB9Z37ILU_lit3,4/18/15,21:14:03,lit5,0,0,0,0,-2,0,0,0,673,88,31,6,3506
AJ34WB9Z37ILU_lit3,4/18/15,21:14:09,lit5,0,0,0,0,-2,0,0,0,877,86,32,7,3531
AJ34WB9Z37ILU_lit3,4/18/15,21:14:14,lit5,0,0,0,0,-2,0,0,0,662,84,33,8,3559
AJ34WB9Z37ILU_lit3,4/18/15,21:14:25,lit5,1,0,1,1,-2,-1,2,-5,822,81,34,1,3612
AJ34WB9Z37ILU_lit3,4/18/15,21:14:32,lit5,1,0,1,1,-2,-1,2,-5,712,78,35,2,3641
AJ34WB9Z37ILU_lit3,4/18/15,21:14:40,lit5,1,0,1,1,-2,-1,2,-5,1984,75,36,3,3680
AJ34WB9Z37ILU_lit3,4/18/15,21:14:47,lit5,0,0,1,1,2,-5,-2,-1,1343,72,37,1,3713
AJ34WB9Z37ILU_lit3,4/18/15,21:14:56,lit5,0,0,0,0,2,0,0,0,619,74,38,2,3744
AJ34WB9Z37ILU_lit3,4/18/15,21:15:01,lit5,0,0,0,0,2,0,0,0,570,76,39,3,3770
AJ34WB9Z37ILU_lit3,4/18/15,21:15:07,lit5,0,0,0,0,2,0,0,0,592,78,40,4,3796
AJ34WB9Z37ILU_lit3,4/18/15,21:15:13,lit5,0,0,0,0,2,0,0,0,746,80,41,5,3818
AJ34WB9Z37ILU_lit3,4/18/15,21:15:18,lit5,0,0,0,0,2,0,0,0,557,82,42,6,3842
AJ34WB9Z37ILU_lit3,4/18/15,21:15:31,lit5,1,1,1,1,-2,-1,2,-5,4303,79,43,1,3891
AJ34WB9Z37ILU_lit3,4/18/15,21:15:37,lit5,1,1,0,0,0,0,0,0,760,79,44,2,3916
AJ34WB9Z37ILU_lit3,4/18/15,21:15:42,lit5,1,1,0,0,0,0,0,0,668,79,45,3,3934
AJ34WB9Z37ILU_lit3,4/18/15,21:15:48,lit5,1,1,0,0,0,0,0,0,719,79,46,4,3959
AJBGPFYZ87SOX_lit3,4/18/15,21:10:42,lit5,1,0,1,0,-2,0,2,0,6780,98,1,1,2680
AJBGPFYZ87SOX_lit3,4/18/15,21:10:54,lit5,1,0,1,1,-2,-1,2,-5,3801,95,2,2,2701
AJBGPFYZ87SOX_lit3,4/18/15,21:11:00,lit5,1,0,1,0,-2,0,2,0,1517,93,3,3,2717
AJBGPFYZ87SOX_lit3,4/18/15,21:11:09,lit5,1,0,1,0,-2,0,2,0,3118,91,4,4,2743
AJBGPFYZ87SOX_lit3,4/18/15,21:11:17,lit5,1,0,1,1,-2,-1,2,-5,2169,88,5,5,2766
AJBGPFYZ87SOX_lit3,4/18/15,21:11:26,lit5,1,0,1,0,-2,0,2,0,1010,86,6,6,2799
AJBGPFYZ87SOX_lit3,4/18/15,21:11:32,lit5,1,0,1,0,-2,0,2,0,595,84,7,7,2825
AJBGPFYZ87SOX_lit3,4/18/15,21:11:52,lit5,1,1,1,0,-2,0,2,0,4174,82,8,1,2893
AJBGPFYZ87SOX_lit3,4/18/15,21:11:58,lit5,1,1,1,0,-2,0,2,0,713,80,9,2,2920
AJBGPFYZ87SOX_lit3,4/18/15,21:12:04,lit5,1,1,1,0,-2,0,2,0,1002,78,10,3,2944
AJBGPFYZ87SOX_lit3,4/18/15,21:12:10,lit5,1,1,1,0,-2,0,2,0,568,76,11,4,2971
AJBGPFYZ87SOX_lit3,4/18/15,21:12:17,lit5,1,1,1,0,-2,0,2,0,1416,74,12,5,3004
AJBGPFYZ87SOX_lit3,4/18/15,21:12:27,lit5,0,1,1,1,2,-5,-2,-1,2651,71,13,1,3052
AJBGPFYZ87SOX_lit3,4/18/15,21:12:34,lit5,0,1,0,1,2,0,-2,0,1061,73,14,2,3081
AJBGPFYZ87SOX_lit3,4/18/15,21:12:40,lit5,0,1,0,1,2,0,-2,0,1395,75,15,3,3111
AJBGPFYZ87SOX_lit3,4/18/15,21:12:50,lit5,0,1,1,1,2,-5,-2,-1,2136,72,16,1,3156
AJBGPFYZ87SOX_lit3,4/18/15,21:12:57,lit5,0,1,0,1,2,0,-2,0,688,74,17,2,3188
AJBGPFYZ87SOX_lit3,4/18/15,21:13:03,lit5,0,1,0,1,2,0,-2,0,572,76,18,3,3215
AJBGPFYZ87SOX_lit3,4/18/15,21:13:12,lit5,0,0,1,1,2,-5,-2,-1,1010,73,19,1,3262
AJBGPFYZ87SOX_lit3,4/18/15,21:13:18,lit5,0,0,1,1,2,-5,-2,-1,673,70,20,2,3291
AJBGPFYZ87SOX_lit3,4/18/15,21:13:26,lit5,0,0,1,1,2,-5,-2,-1,2539,67,21,3,3327
AJBGPFYZ87SOX_lit3,4/18/15,21:13:31,lit5,0,0,1,1,2,-5,-2,-1,503,64,22,4,3356
AJBGPFYZ87SOX_lit3,4/18/15,21:13:38,lit5,0,0,1,1,2,-5,-2,-1,1388,61,23,5,3386
AJBGPFYZ87SOX_lit3,4/18/15,21:13:46,lit5,0,0,1,1,2,-5,-2,-1,656,58,24,6,3428
AJBGPFYZ87SOX_lit3,4/18/15,21:13:55,lit5,0,0,1,1,2,-5,-2,-1,942,55,25,7,3475
AJBGPFYZ87SOX_lit3,4/18/15,21:14:02,lit5,0,0,1,1,2,-5,-2,-1,572,52,26,8,3503
AJBGPFYZ87SOX_lit3,4/18/15,21:14:11,lit5,0,0,1,1,2,-5,-2,-1,1482,49,27,1,3546
AJBGPFYZ87SOX_lit3,4/18/15,21:14:22,lit5,0,0,1,1,2,-5,-2,-1,3759,46,28,2,3600
AJBGPFYZ87SOX_lit3,4/18/15,21:14:28,lit5,0,0,1,1,2,-5,-2,-1,715,43,29,3,3624
AJBGPFYZ87SOX_lit3,4/18/15,21:14:33,lit5,0,0,1,1,2,-5,-2,-1,346,40,30,4,3643
AJBGPFYZ87SOX_lit3,4/18/15,21:14:53,lit5,0,0,1,1,2,-5,-2,-1,697,37,31,5,3732
AJBGPFYZ87SOX_lit3,4/18/15,21:15:03,lit5,1,1,1,0,-2,0,2,0,1760,35,32,1,3779
AJBGPFYZ87SOX_lit3,4/18/15,21:15:08,lit5,1,1,1,0,-2,0,2,0,884,33,33,2,3803
AJBGPFYZ87SOX_lit3,4/18/15,21:16:56,lit5,1,1,1,0,-2,0,2,0,1338,31,34,3,4194
AJBGPFYZ87SOX_lit3,4/18/15,21:17:03,lit5,1,1,1,0,-2,0,2,0,1353,29,35,4,4214
AJBGPFYZ87SOX_lit3,4/18/15,21:17:11,lit5,1,0,1,0,-2,0,2,0,1018,27,36,1,4243
AJBGPFYZ87SOX_lit3,4/18/15,21:17:16,lit5,1,0,1,0,-2,0,2,0,596,25,37,2,4260
AJBGPFYZ87SOX_lit3,4/18/15,21:17:25,lit5,1,0,1,0,-2,0,2,0,930,23,38,3,4286
AJBGPFYZ87SOX_lit3,4/18/15,21:17:32,lit5,1,0,1,0,-2,0,2,0,1162,21,39,4,4304
AL34XQQW441B2_lit3,4/18/15,21:13:19,lit5,1,1,1,0,-2,0,2,0,12324,98,1,1,3294
AL34XQQW441B2_lit3,4/18/15,21:13:27,lit5,1,1,1,0,-2,0,2,0,4006,96,2,2,3339
AL34XQQW441B2_lit3,4/18/15,21:13:40,lit5,1,1,1,0,-2,0,2,0,4063,94,3,3,3398
AL34XQQW441B2_lit3,4/18/15,21:13:49,lit5,1,1,1,0,-2,0,2,0,1933,92,4,4,3443
AL34XQQW441B2_lit3,4/18/15,21:14:10,lit5,1,0,1,0,-2,0,2,0,4455,90,5,1,3535
AL34XQQW441B2_lit3,4/18/15,21:14:16,lit5,1,0,1,1,-2,-1,2,-5,2502,87,6,2,3573
AL34XQQW441B2_lit3,4/18/15,21:14:25,lit5,1,0,1,0,-2,0,2,0,2575,85,7,3,3614
AL34XQQW441B2_lit3,4/18/15,21:14:33,lit5,1,0,1,0,-2,0,2,0,2002,83,8,4,3647
AL34XQQW441B2_lit3,4/18/15,21:14:45,lit5,0,0,1,1,2,-5,-2,-1,3778,80,9,1,3696
AL34XQQW441B2_lit3,4/18/15,21:14:55,lit5,0,0,1,1,2,-5,-2,-1,2847,77,10,2,3739
AL34XQQW441B2_lit3,4/18/15,21:15:02,lit5,0,0,1,1,2,-5,-2,-1,1433,74,11,3,3772
AL34XQQW441B2_lit3,4/18/15,21:15:13,lit5,0,0,1,1,2,-5,-2,-1,3263,71,12,4,3819
AL34XQQW441B2_lit3,4/18/15,21:15:23,lit5,0,0,1,1,2,-5,-2,-1,2143,68,13,1,3860
AL34XQQW441B2_lit3,4/18/15,21:15:31,lit5,0,0,0,0,2,0,0,0,1976,70,14,2,3893
AL34XQQW441B2_lit3,4/18/15,21:15:39,lit5,0,0,0,0,2,0,0,0,1746,72,15,3,3924
AL34XQQW441B2_lit3,4/18/15,21:15:46,lit5,0,0,0,0,2,0,0,0,1760,74,16,4,3953
AL34XQQW441B2_lit3,4/18/15,21:15:54,lit5,0,0,0,0,2,0,0,0,1762,76,17,5,3982
AL34XQQW441B2_lit3,4/18/15,21:16:01,lit5,0,0,0,0,2,0,0,0,1578,78,18,6,4011
AL34XQQW441B2_lit3,4/18/15,21:16:12,lit5,1,1,1,1,-2,-1,2,-5,1547,75,19,1,4052
AL34XQQW441B2_lit3,4/18/15,21:16:19,lit5,1,1,0,0,0,0,0,0,1295,75,20,2,4078
AL34XQQW441B2_lit3,4/18/15,21:16:25,lit5,1,1,0,0,0,0,0,0,1312,75,21,3,4102
AL34XQQW441B2_lit3,4/18/15,21:16:37,lit5,0,1,0,0,0,0,0,0,4497,75,22,1,4142
AL34XQQW441B2_lit3,4/18/15,21:16:44,lit5,0,1,0,0,0,0,0,0,1293,75,23,2,4163
AL34XQQW441B2_lit3,4/18/15,21:16:52,lit5,0,1,0,0,0,0,0,0,2258,75,24,3,4185
AL34XQQW441B2_lit3,4/18/15,21:16:59,lit5,0,1,0,0,0,0,0,0,1390,75,25,4,4207
AL34XQQW441B2_lit3,4/18/15,21:17:06,lit5,0,1,0,0,0,0,0,0,1245,75,26,5,4227
AL34XQQW441B2_lit3,4/18/15,21:17:13,lit5,0,1,0,0,0,0,0,0,1375,75,27,6,4248
AL34XQQW441B2_lit3,4/18/15,21:17:20,lit5,0,1,0,0,0,0,0,0,1838,75,28,7,4272
AL34XQQW441B2_lit3,4/18/15,21:17:27,lit5,0,1,0,0,0,0,0,0,1430,75,29,8,4290
AL34XQQW441B2_lit3,4/18/15,21:17:38,lit5,0,1,0,0,0,0,0,0,3180,75,30,1,4322
AL34XQQW441B2_lit3,4/18/15,21:17:45,lit5,0,1,0,0,0,0,0,0,1083,75,31,2,4339
AL34XQQW441B2_lit3,4/18/15,21:17:52,lit5,0,1,0,0,0,0,0,0,1386,75,32,3,4356
AL34XQQW441B2_lit3,4/18/15,21:17:59,lit5,0,1,0,0,0,0,0,0,1334,75,33,4,4372
AL34XQQW441B2_lit3,4/18/15,21:18:06,lit5,0,1,0,0,0,0,0,0,1202,75,34,5,4383
AL34XQQW441B2_lit3,4/18/15,21:18:13,lit5,0,1,0,0,0,0,0,0,1404,75,35,6,4400
AL34XQQW441B2_lit3,4/18/15,21:18:20,lit5,0,1,0,0,0,0,0,0,1053,75,36,7,4418
AL34XQQW441B2_lit3,4/18/15,21:18:26,lit5,0,1,0,0,0,0,0,0,1496,75,37,8,4429
AL34XQQW441B2_lit3,4/18/15,21:18:38,lit5,1,0,1,0,-2,0,2,0,1974,73,38,1,4443
AL34XQQW441B2_lit3,4/18/15,21:18:45,lit5,1,0,1,1,-2,-1,2,-5,1271,70,39,2,4458
AL34XQQW441B2_lit3,4/18/15,21:18:51,lit5,1,0,1,1,-2,-1,2,-5,1181,67,40,3,4468
AL34XQQW441B2_lit3,4/18/15,21:19:00,lit5,1,0,1,1,-2,-1,2,-5,3018,64,41,4,4481
AL34XQQW441B2_lit3,4/18/15,21:19:10,lit5,1,0,1,0,-2,0,2,0,1471,62,42,5,4498
AL34XQQW441B2_lit3,4/18/15,21:19:17,lit5,1,0,1,1,-2,-1,2,-5,1947,59,43,6,4512
ANFWGSQ8BQRZ_lit3,4/18/15,21:12:00,lit5,1,0,1,0,-2,0,2,0,13852,98,1,1,2928
ANFWGSQ8BQRZ_lit3,4/18/15,21:12:13,lit5,1,0,1,1,-2,-1,2,-5,4712,95,2,2,2983
ANFWGSQ8BQRZ_lit3,4/18/15,21:12:24,lit5,1,0,1,1,-2,-1,2,-5,4499,92,3,3,3038
ANFWGSQ8BQRZ_lit3,4/18/15,21:12:40,lit5,1,0,1,1,-2,-1,2,-5,9809,89,4,4,3106
ANFWGSQ8BQRZ_lit3,4/18/15,21:12:51,lit5,1,0,1,1,-2,-1,2,-5,3187,86,5,5,3161
ANFWGSQ8BQRZ_lit3,4/18/15,21:13:06,lit5,1,0,1,1,-2,-1,2,-5,9139,83,6,6,3232
ANFWGSQ8BQRZ_lit3,4/18/15,21:13:13,lit5,1,0,1,0,-2,0,2,0,2069,81,7,7,3272
ANFWGSQ8BQRZ_lit3,4/18/15,21:13:34,lit5,1,0,1,1,-2,-1,2,-5,1196,78,8,1,3366
ANFWGSQ8BQRZ_lit3,4/18/15,21:13:42,lit5,1,0,1,0,-2,0,2,0,1815,76,9,2,3405
ANFWGSQ8BQRZ_lit3,4/18/15,21:13:50,lit5,1,0,1,1,-2,-1,2,-5,2475,73,10,3,3445
ANFWGSQ8BQRZ_lit3,4/18/15,21:13:57,lit5,1,0,1,1,-2,-1,2,-5,1565,70,11,4,3480
ANFWGSQ8BQRZ_lit3,4/18/15,21:14:05,lit5,1,0,1,0,-2,0,2,0,2476,68,12,5,3519
ANFWGSQ8BQRZ_lit3,4/18/15,21:14:12,lit5,1,0,1,1,-2,-1,2,-5,1052,65,13,6,3552
ANFWGSQ8BQRZ_lit3,4/18/15,21:14:19,lit5,1,0,1,1,-2,-1,2,-5,1155,62,14,7,3584
ANFWGSQ8BQRZ_lit3,4/18/15,21:14:34,lit5,1,1,1,0,-2,0,2,0,2620,60,15,1,3655
ANFWGSQ8BQRZ_lit3,4/18/15,21:14:44,lit5,1,1,1,1,-2,-1,2,-5,1027,57,16,2,3694
ANFWGSQ8BQRZ_lit3,4/18/15,21:14:53,lit5,1,1,0,0,0,0,0,0,1171,57,17,3,3730
ANFWGSQ8BQRZ_lit3,4/18/15,21:15:00,lit5,1,1,0,0,0,0,0,0,1168,57,18,4,3762
ANFWGSQ8BQRZ_lit3,4/18/15,21:15:08,lit5,1,1,0,0,0,0,0,0,2339,57,19,5,3799
ANFWGSQ8BQRZ_lit3,4/18/15,21:15:17,lit5,1,1,0,0,0,0,0,0,3307,57,20,6,3837
ANFWGSQ8BQRZ_lit3,4/18/15,21:15:48,lit5,0,1,0,0,0,0,0,0,7335,57,21,1,3958
ANFWGSQ8BQRZ_lit3,4/18/15,21:15:56,lit5,0,1,0,0,0,0,0,0,1858,57,22,2,3989
ANFWGSQ8BQRZ_lit3,4/18/15,21:16:02,lit5,0,1,0,0,0,0,0,0,1306,57,23,3,4016
ANFWGSQ8BQRZ_lit3,4/18/15,21:16:09,lit5,0,1,0,0,0,0,0,0,986,57,24,4,4045
ANFWGSQ8BQRZ_lit3,4/18/15,21:16:18,lit5,0,1,0,0,0,0,0,0,3144,57,25,5,4073
ANFWGSQ8BQRZ_lit3,4/18/15,21:16:32,lit5,0,0,0,0,0,0,0,0,2557,57,26,1,4125
ANFWGSQ8BQRZ_lit3,4/18/15,21:16:38,lit5,0,0,0,0,0,0,0,0,980,57,27,2,4144
ANFWGSQ8BQRZ_lit3,4/18/15,21:16:45,lit5,0,0,0,0,0,0,0,0,1077,57,28,3,4164
ANFWGSQ8BQRZ_lit3,4/18/15,21:16:51,lit5,0,0,0,0,0,0,0,0,976,57,29,4,4181
ANFWGSQ8BQRZ_lit3,4/18/15,21:17:04,lit5,1,1,1,0,-2,0,2,0,1602,55,30,1,4220
ANFWGSQ8BQRZ_lit3,4/18/15,21:17:10,lit5,1,1,1,1,-2,-1,2,-5,1076,52,31,2,4241
ANFWGSQ8BQRZ_lit3,4/18/15,21:17:17,lit5,1,1,0,0,0,0,0,0,1563,52,32,3,4266
ANFWGSQ8BQRZ_lit3,4/18/15,21:17:24,lit5,1,1,0,0,0,0,0,0,968,52,33,4,4282
ANFWGSQ8BQRZ_lit3,4/18/15,21:17:32,lit5,0,0,0,0,0,0,0,0,2700,52,34,1,4305
ANFWGSQ8BQRZ_lit3,4/18/15,21:17:39,lit5,0,0,0,0,0,0,0,0,1146,52,35,2,4323
ANFWGSQ8BQRZ_lit3,4/18/15,21:17:45,lit5,0,0,0,0,0,0,0,0,994,52,36,3,4342
ANFWGSQ8BQRZ_lit3,4/18/15,21:17:52,lit5,0,0,0,0,0,0,0,0,944,52,37,4,4355
ANFWGSQ8BQRZ_lit3,4/18/15,21:17:58,lit5,0,0,0,0,0,0,0,0,692,52,38,5,4369
ANFWGSQ8BQRZ_lit3,4/18/15,21:18:13,lit5,0,1,0,0,0,0,0,0,3342,52,39,1,4402
ANFWGSQ8BQRZ_lit3,4/18/15,21:18:20,lit5,0,1,0,0,0,0,0,0,835,52,40,2,4417
ANFWGSQ8BQRZ_lit3,4/18/15,21:18:26,lit5,0,1,0,0,0,0,0,0,720,52,41,3,4428
ANFWGSQ8BQRZ_lit3,4/18/15,21:18:32,lit5,0,1,0,0,0,0,0,0,1094,52,42,4,4438
ANFWGSQ8BQRZ_lit3,4/18/15,21:18:38,lit5,0,1,0,0,0,0,0,0,945,52,43,5,4444
ANFWGSQ8BQRZ_lit3,4/18/15,21:18:44,lit5,0,1,0,0,0,0,0,0,809,52,44,6,4456
AQO0RQY6TVFDE_lit3,4/18/15,21:11:32,lit5,0,1,1,1,2,-5,-2,-1,8375,97,1,1,2826
AQO0RQY6TVFDE_lit3,4/18/15,21:11:45,lit5,0,1,0,1,2,0,-2,0,5349,99,2,2,2873
AQO0RQY6TVFDE_lit3,4/18/15,21:11:53,lit5,0,1,0,1,2,0,-2,0,1897,101,3,3,2900
AQO0RQY6TVFDE_lit3,4/18/15,21:12:07,lit5,0,1,1,1,2,-5,-2,-1,2333,98,4,1,2958
AQO0RQY6TVFDE_lit3,4/18/15,21:12:15,lit5,0,1,0,1,2,0,-2,0,1566,100,5,2,2997
AQO0RQY6TVFDE_lit3,4/18/15,21:12:23,lit5,0,1,0,1,2,0,-2,0,1500,102,6,3,3030
AQO0RQY6TVFDE_lit3,4/18/15,21:12:32,lit5,0,1,0,1,2,0,-2,0,2934,104,7,4,3071
AQO0RQY6TVFDE_lit3,4/18/15,21:12:39,lit5,0,1,0,1,2,0,-2,0,1788,106,8,5,3105
AQO0RQY6TVFDE_lit3,4/18/15,21:12:47,lit5,0,1,0,1,2,0,-2,0,1652,108,9,6,3144
AQO0RQY6TVFDE_lit3,4/18/15,21:12:54,lit5,0,1,0,1,2,0,-2,0,1603,110,10,7,3175
AQO0RQY6TVFDE_lit3,4/18/15,21:13:06,lit5,0,0,1,1,2,-5,-2,-1,2659,107,11,1,3235
AQO0RQY6TVFDE_lit3,4/18/15,21:13:14,lit5,0,0,1,1,2,-5,-2,-1,1633,104,12,2,3275
AQO0RQY6TVFDE_lit3,4/18/15,21:13:22,lit5,0,0,1,1,2,-5,-2,-1,2182,101,13,3,3313
AQO0RQY6TVFDE_lit3,4/18/15,21:13:29,lit5,0,0,1,1,2,-5,-2,-1,1233,98,14,4,3345
AQO0RQY6TVFDE_lit3,4/18/15,21:13:35,lit5,0,0,1,1,2,-5,-2,-1,1100,95,15,5,3374
AQO0RQY6TVFDE_lit3,4/18/15,21:13:42,lit5,0,0,1,1,2,-5,-2,-1,1223,92,16,6,3407
AQO0RQY6TVFDE_lit3,4/18/15,21:13:48,lit5,0,0,1,1,2,-5,-2,-1,1119,89,17,7,3440
AQO0RQY6TVFDE_lit3,4/18/15,21:13:55,lit5,0,0,1,1,2,-5,-2,-1,1118,86,18,8,3472
AQO0RQY6TVFDE_lit3,4/18/15,21:14:05,lit5,0,0,1,1,2,-5,-2,-1,1224,83,19,1,3515
AQO0RQY6TVFDE_lit3,4/18/15,21:14:11,lit5,0,0,1,1,2,-5,-2,-1,1030,80,20,2,3549
AQO0RQY6TVFDE_lit3,4/18/15,21:14:17,lit5,0,0,1,1,2,-5,-2,-1,1020,77,21,3,3578
AQO0RQY6TVFDE_lit3,4/18/15,21:14:24,lit5,0,0,1,1,2,-5,-2,-1,1101,74,22,4,3608
AQO0RQY6TVFDE_lit3,4/18/15,21:14:38,lit5,1,0,1,0,-2,0,2,0,4079,72,23,1,3664
AQO0RQY6TVFDE_lit3,4/18/15,21:14:44,lit5,1,0,1,0,-2,0,2,0,1014,70,24,2,3695
AQO0RQY6TVFDE_lit3,4/18/15,21:14:52,lit5,1,0,1,0,-2,0,2,0,1847,68,25,3,3725
AQO0RQY6TVFDE_lit3,4/18/15,21:14:58,lit5,1,0,1,0,-2,0,2,0,1018,66,26,4,3758
AQO0RQY6TVFDE_lit3,4/18/15,21:15:05,lit5,1,0,1,0,-2,0,2,0,1574,64,27,5,3789
AQO0RQY6TVFDE_lit3,4/18/15,21:15:12,lit5,1,0,1,0,-2,0,2,0,1364,62,28,6,3814
AQO0RQY6TVFDE_lit3,4/18/15,21:15:21,lit5,1,1,1,0,-2,0,2,0,1514,60,29,1,3854
AQO0RQY6TVFDE_lit3,4/18/15,21:15:28,lit5,1,1,1,0,-2,0,2,0,901,58,30,2,3880
AQO0RQY6TVFDE_lit3,4/18/15,21:15:34,lit5,1,1,1,0,-2,0,2,0,924,56,31,3,3908
AQO0RQY6TVFDE_lit3,4/18/15,21:15:40,lit5,1,1,1,0,-2,0,2,0,934,54,32,4,3929
AQO0RQY6TVFDE_lit3,4/18/15,21:15:48,lit5,1,1,1,0,-2,0,2,0,937,52,33,1,3961
AQO0RQY6TVFDE_lit3,4/18/15,21:15:54,lit5,1,1,1,0,-2,0,2,0,888,50,34,2,3985
AQO0RQY6TVFDE_lit3,4/18/15,21:16:00,lit5,1,1,1,0,-2,0,2,0,888,48,35,3,4010
AQO0RQY6TVFDE_lit3,4/18/15,21:16:07,lit5,1,1,1,0,-2,0,2,0,1019,46,36,4,4031
AQO0RQY6TVFDE_lit3,4/18/15,21:16:15,lit5,1,0,1,0,-2,0,2,0,954,44,37,1,4064
AQO0RQY6TVFDE_lit3,4/18/15,21:16:21,lit5,1,0,1,0,-2,0,2,0,1054,42,38,2,4089
AQO0RQY6TVFDE_lit3,4/18/15,21:16:28,lit5,1,0,1,0,-2,0,2,0,946,40,39,3,4112
AQO0RQY6TVFDE_lit3,4/18/15,21:16:34,lit5,1,0,1,0,-2,0,2,0,937,38,40,4,4129
AQO0RQY6TVFDE_lit3,4/18/15,21:16:40,lit5,1,0,1,0,-2,0,2,0,1013,36,41,5,4151
AS4WHZ0EVURW_lit3,4/18/15,21:10:57,lit5,0,1,1,1,2,-5,-2,-1,6389,97,1,1,2706
AS4WHZ0EVURW_lit3,4/18/15,21:11:08,lit5,0,1,0,0,2,0,0,0,2349,99,2,2,2741
AS4WHZ0EVURW_lit3,4/18/15,21:11:15,lit5,0,1,0,0,2,0,0,0,1420,101,3,3,2762
AS4WHZ0EVURW_lit3,4/18/15,21:11:22,lit5,0,1,0,0,2,0,0,0,1230,103,4,4,2784
