"subject","version","assignmentId","role","orderCond","s","c","p","oppType","choice","globalRound","matchNum","matchRound","score","rt","oppChoice","oppScore","stamp","id"
"AAXYYH9MI3PJM","sp_v3_real2","3SB4CE2TJVWBV2D6HO5HHWPK0S1XAX","0","0","4","4","6","2","0","13","0","13","116","326","0","-16","2017-06-21 18:22:55","9735"
"A9YN0N476F6PR","sp_v3_real2","39ASUFLU6X8ELFUIXT73DFFBL7ZXES","0","0","4","1","5","1","0","40","2","9","111","335","0","-45","2017-06-21 18:22:55","9736"
"AMDPJ713Z3IJL","sp_v3_real2","3EICBYG644XYTX5FKYM7WI7TPX8CJR","0","0","4","3","7","0","1","42","2","9","48","929","0","-128","2017-06-21 18:22:58","9737"
"A22J1U3RTB7TG4","sp_v3_real2","323Q6SJS8IH953UZN09NSBCH9IWHF2","1","1","2","3","3","2","0","47","2","18","103","1123","1","11","2017-06-21 18:22:59","9738"
"A36A510EEJ0NOC","sp_v3_real2","3F6HPJW4JD171ZDCU4GG9VSFF242W3","1","0","4","1","8","1","1","37","2","0","85","1303","1","-136","2017-06-21 18:23:00","9739"
"A3EHI7J2E5DSJK","sp_v3_real2","3WAKVUDHUWH1VWLD5GIANYOQ52F7UP","0","1","4","4","5","1","0","19","1","9","118","2020","0","-16","2017-06-21 18:23:00","9740"
"A2O4RICIH4QZU9","sp_v3_real2","3GGAI1SQEVZOU5B0NVZZCAZATR3CMV","1","0","3","4","5","1","0","24","1","4","45","1263","1","75","2017-06-21 18:23:01","9741"
"AAXYYH9MI3PJM","sp_v3_real2","3SB4CE2TJVWBV2D6HO5HHWPK0S1XAX","0","0","4","4","6","2","0","14","0","14","116","263","0","-16","2017-06-21 18:23:01","9742"
"A3GEHH49HNJM57","sp_v3_real2","3NJM2BJS4W7UF88DFBRRTET5YWECPR","1","0","2","1","6","0","0","51","2","11","110","3513","0","-18","2017-06-21 18:23:01","9743"
"A1NBHHH443OZPE","sp_v3_real2","3VHP9MDGRNLIOVJJ18VMHKF1WQRCFO","0","1","4","3","8","2","0","38","2","5","120","295","0","0","2017-06-21 18:23:03","9744"
"A9YN0N476F6PR","sp_v3_real2","39ASUFLU6X8ELFUIXT73DFFBL7ZXES","0","0","4","1","5","1","0","41","2","10","111","1586","0","-45","2017-06-21 18:23:04","9745"
"AAXYYH9MI3PJM","sp_v3_real2","3SB4CE2TJVWBV2D6HO5HHWPK0S1XAX","0","0","4","4","6","2","0","15","0","15","116","71","0","-16","2017-06-21 18:23:07","9746"
"A22J1U3RTB7TG4","sp_v3_real2","323Q6SJS8IH953UZN09NSBCH9IWHF2","1","1","2","3","3","2","0","48","2","19","101","1818","1","13","2017-06-21 18:23:08","9747"
"A36A510EEJ0NOC","sp_v3_real2","3F6HPJW4JD171ZDCU4GG9VSFF242W3","1","0","4","1","8","1","0","38","2","1","85","894","0","-136","2017-06-21 18:23:08","9748"
"A3EHI7J2E5DSJK","sp_v3_real2","3WAKVUDHUWH1VWLD5GIANYOQ52F7UP","0","1","4","4","5","1","0","20","1","10","118","906","0","-16","2017-06-21 18:23:09","9749"
"A2O4RICIH4QZU9","sp_v3_real2","3GGAI1SQEVZOU5B0NVZZCAZATR3CMV","1","0","3","4","5","1","0","25","1","5","42","1219","1","78","2017-06-21 18:23:09","9750"
"AMDPJ713Z3IJL","sp_v3_real2","3EICBYG644XYTX5FKYM7WI7TPX8CJR","0","0","4","3","7","0","1","43","2","10","52","1147","0","-132","2017-06-21 18:23:09","9751"
"A1NBHHH443OZPE","sp_v3_real2","3VHP9MDGRNLIOVJJ18VMHKF1WQRCFO","0","1","4","3","8","2","0","39","2","6","120","781","0","0","2017-06-21 18:23:10","9752"
"AAXYYH9MI3PJM","sp_v3_real2","3SB4CE2TJVWBV2D6HO5HHWPK0S1XAX","0","0","4","4","6","2","0","16","0","16","116","259","0","-16","2017-06-21 18:23:13","9753"
"A9YN0N476F6PR","sp_v3_real2","39ASUFLU6X8ELFUIXT73DFFBL7ZXES","0","0","4","1","5","1","0","42","2","11","111","1796","0","-45","2017-06-21 18:23:13","9754"
"A2O4RICIH4QZU9","sp_v3_real2","3GGAI1SQEVZOU5B0NVZZCAZATR3CMV","1","0","3","4","5","1","0","26","1","6","39","892","1","81","2017-06-21 18:23:16","9755"
"A3EHI7J2E5DSJK","sp_v3_real2","3WAKVUDHUWH1VWLD5GIANYOQ52F7UP","0","1","4","4","5","1","0","21","1","11","118","1062","0","-16","2017-06-21 18:23:17","9756"
"A36A510EEJ0NOC","sp_v3_real2","3F6HPJW4JD171ZDCU4GG9VSFF242W3","1","0","4","1","8","1","0","39","2","2","85","1467","0","-136","2017-06-21 18:23:17","9757"
"AMDPJ713Z3IJL","sp_v3_real2","3EICBYG644XYTX5FKYM7WI7TPX8CJR","0","0","4","3","7","0","1","44","2","11","56","2510","0","-136","2017-06-21 18:23:19","9758"
"AAXYYH9MI3PJM","sp_v3_real2","3SB4CE2TJVWBV2D6HO5HHWPK0S1XAX","0","0","4","4","6","2","0","17","0","17","116","281","0","-16","2017-06-21 18:23:20","9759"
"A1NBHHH443OZPE","sp_v3_real2","3VHP9MDGRNLIOVJJ18VMHKF1WQRCFO","0","1","4","3","8","2","0","40","2","7","120","754","0","0","2017-06-21 18:23:20","9760"
"A9YN0N476F6PR","sp_v3_real2","39ASUFLU6X8ELFUIXT73DFFBL7ZXES","0","0","4","1","5","1","0","43","2","12","111","1432","0","-45","2017-06-21 18:23:22","9761"
"A2O4RICIH4QZU9","sp_v3_real2","3GGAI1SQEVZOU5B0NVZZCAZATR3CMV","1","0","3","4","5","1","0","27","1","7","36","1342","1","84","2017-06-21 18:23:24","9762"
"A36A510EEJ0NOC","sp_v3_real2","3F6HPJW4JD171ZDCU4GG9VSFF242W3","1","0","4","1","8","1","0","40","2","3","85","939","0","-136","2017-06-21 18:23:26","9763"
"AAXYYH9MI3PJM","sp_v3_real2","3SB4CE2TJVWBV2D6HO5HHWPK0S1XAX","0","0","4","4","6","2","0","18","0","18","116","352","0","-16","2017-06-21 18:23:26","9764"
"AMDPJ713Z3IJL","sp_v3_real2","3EICBYG644XYTX5FKYM7WI7TPX8CJR","0","0","4","3","7","0","1","45","2","12","60","609","0","-140","2017-06-21 18:23:26","9765"
"A1NBHHH443OZPE","sp_v3_real2","3VHP9MDGRNLIOVJJ18VMHKF1WQRCFO","0","1","4","3","8","2","0","41","2","8","120","1165","0","0","2017-06-21 18:23:30","9766"
"A9YN0N476F6PR","sp_v3_real2","39ASUFLU6X8ELFUIXT73DFFBL7ZXES","0","0","4","1","5","1","0","44","2","13","111","460","0","-45","2017-06-21 18:23:30","9767"
"A3EHI7J2E5DSJK","sp_v3_real2","3WAKVUDHUWH1VWLD5GIANYOQ52F7UP","0","1","4","4","5","1","0","22","1","12","118","1540","0","-16","2017-06-21 18:23:31","9768"
"AAXYYH9MI3PJM","sp_v3_real2","3SB4CE2TJVWBV2D6HO5HHWPK0S1XAX","0","0","4","4","6","2","0","19","0","19","116","332","0","-16","2017-06-21 18:23:32","9769"
"A36A510EEJ0NOC","sp_v3_real2","3F6HPJW4JD171ZDCU4GG9VSFF242W3","1","0","4","1","8","1","0","41","2","4","85","452","0","-136","2017-06-21 18:23:33","9770"
"A3UAO2LYUPO7L6","sp_v3_real2","354P56DE9K4LGJT9GBNA8X62K5U7S9","1","1","2","4","4","0","0","1","0","1","116","4460","0","-4","2017-06-21 18:23:35","9771"
"A2O4RICIH4QZU9","sp_v3_real2","3GGAI1SQEVZOU5B0NVZZCAZATR3CMV","1","0","3","4","5","1","0","28","1","8","33","1862","1","87","2017-06-21 18:23:35","9772"
"A36A510EEJ0NOC","sp_v3_real2","3F6HPJW4JD171ZDCU4GG9VSFF242W3","1","0","4","1","8","1","0","42","2","5","85","444","0","-136","2017-06-21 18:23:40","9773"
"A3EHI7J2E5DSJK","sp_v3_real2","3WAKVUDHUWH1VWLD5GIANYOQ52F7UP","0","1","4","4","5","1","0","23","1","13","118","415","0","-16","2017-06-21 18:23:41","9774"
"A2O4RICIH4QZU9","sp_v3_real2","3GGAI1SQEVZOU5B0NVZZCAZATR3CMV","1","0","3","4","5","1","0","29","1","9","30","1623","1","90","2017-06-21 18:23:43","9775"
"ALL5YYZDJ4FB2","sp_v3_real2","3LQ8PUHQFLTTFUWPO8F8V8P9PAOHIT","1","0","1","1","5","1","0","45","2","5","102","42518","1","0","2017-06-21 18:23:44","9776"
"AAXYYH9MI3PJM","sp_v3_real2","3SB4CE2TJVWBV2D6HO5HHWPK0S1XAX","0","0","4","4","6","0","0","20","1","0","116","599","0","-16","2017-06-21 18:23:45","9777"
"A36A510EEJ0NOC","sp_v3_real2","3F6HPJW4JD171ZDCU4GG9VSFF242W3","1","0","4","1","8","1","0","43","2","6","85","516","0","-136","2017-06-21 18:23:46","9778"
"A1NBHHH443OZPE","sp_v3_real2","3VHP9MDGRNLIOVJJ18VMHKF1WQRCFO","0","1","4","3","8","2","0","42","2","9","120","6273","0","0","2017-06-21 18:23:46","9779"
"A3KT7FHYY6PF2P","sp_v3_real2","3OSWBBLG1EY9T9GI1YWJ7XXQLVZXD0","0","1","3","3","4","1","1","0","0","0","119","2152","1","-6","2017-06-21 18:23:47","9780"
"AAXYYH9MI3PJM","sp_v3_real2","3SB4CE2TJVWBV2D6HO5HHWPK0S1XAX","0","0","4","4","6","0","0","21","1","1","116","361","0","-16","2017-06-21 18:23:51","9781"
"A2O4RICIH4QZU9","sp_v3_real2","3GGAI1SQEVZOU5B0NVZZCAZATR3CMV","1","0","3","4","5","1","0","30","1","10","27","535","1","93","2017-06-21 18:23:51","9782"
"A3EHI7J2E5DSJK","sp_v3_real2","3WAKVUDHUWH1VWLD5GIANYOQ52F7UP","0","1","4","4","5","1","0","24","1","14","118","1282","0","-16","2017-06-21 18:23:51","9783"
"A36A510EEJ0NOC","sp_v3_real2","3F6HPJW4JD171ZDCU4GG9VSFF242W3","1","0","4","1","8","1","0","44","2","7","85","971","0","-136","2017-06-21 18:23:54","9784"
"AVPKE76DJLWK6
","sp_v3_real2","324G5B4FB39LFA9X794QYR0JPDB07F","0","1","4","2","7","0","0","0","0","0","120","6539","0","0","2017-06-21 18:23:57","9785"
"A1NBHHH443OZPE","sp_v3_real2","3VHP9MDGRNLIOVJJ18VMHKF1WQRCFO","0","1","4","3","8","2","0","43","2","10","120","532","0","0","2017-06-21 18:23:57","9786"
"A3KT7FHYY6PF2P","sp_v3_real2","3OSWBBLG1EY9T9GI1YWJ7XXQLVZXD0","0","1","3","3","4","1","1","1","0","1","122","1544","0","-9","2017-06-21 18:23:57","9787"
"AAXYYH9MI3PJM","sp_v3_real2","3SB4CE2TJVWBV2D6HO5HHWPK0S1XAX","0","0","4","4","6","0","0","22","1","2","116","318","0","-16","2017-06-21 18:23:57","9788"
"A3UAO2LYUPO7L6","sp_v3_real2","354P56DE9K4LGJT9GBNA8X62K5U7S9","1","1","2","4","4","0","0","2","0","2","116","841","0","-4","2017-06-21 18:23:58","9789"
"A36A510EEJ0NOC","sp_v3_real2","3F6HPJW4JD171ZDCU4GG9VSFF242W3","1","0","4","1","8","1","0","45","2","8","85","448","0","-136","2017-06-21 18:24:02","9790"
"A1NBHHH443OZPE","sp_v3_real2","3VHP9MDGRNLIOVJJ18VMHKF1WQRCFO","0","1","4","3","8","2","0","44","2","11","120","605","0","0","2017-06-21 18:24:03","9791"
"AAXYYH9MI3PJM","sp_v3_real2","3SB4CE2TJVWBV2D6HO5HHWPK0S1XAX","0","0","4","4","6","0","0","23","1","3","116","300","0","-16","2017-06-21 18:24:03","9792"
"A3UAO2LYUPO7L6","sp_v3_real2","354P56DE9K4LGJT9GBNA8X62K5U7S9","1","1","2","4","4","0","0","3","0","3","116","483","0","-4","2017-06-21 18:24:06","9793"
"A3KT7FHYY6PF2P","sp_v3_real2","3OSWBBLG1EY9T9GI1YWJ7XXQLVZXD0","0","1","3","3","4","1","0","2","0","2","122","1858","0","-9","2017-06-21 18:24:07","9794"
"AVPKE76DJLWK6
","sp_v3_real2","324G5B4FB39LFA9X794QYR0JPDB07F","0","1","4","2","7","0","0","1","0","1","120","2828","0","0","2017-06-21 18:24:09","9795"
"AAXYYH9MI3PJM","sp_v3_real2","3SB4CE2TJVWBV2D6HO5HHWPK0S1XAX","0","0","4","4","6","0","0","24","1","4","116","318","0","-16","2017-06-21 18:24:09","9796"
"A36A510EEJ0NOC","sp_v3_real2","3F6HPJW4JD171ZDCU4GG9VSFF242W3","1","0","4","1","8","1","0","46","2","9","85","423","0","-136","2017-06-21 18:24:10","9797"
"A1NBHHH443OZPE","sp_v3_real2","3VHP9MDGRNLIOVJJ18VMHKF1WQRCFO","0","1","4","3","8","2","0","45","2","12","120","3175","0","0","2017-06-21 18:24:13","9798"
"A3UAO2LYUPO7L6","sp_v3_real2","354P56DE9K4LGJT9GBNA8X62K5U7S9","1","1","2","4","4","0","0","4","0","4","116","1373","0","-4","2017-06-21 18:24:15","9799"
"AAXYYH9MI3PJM","sp_v3_real2","3SB4CE2TJVWBV2D6HO5HHWPK0S1XAX","0","0","4","4","6","0","0","25","1","5","116","353","0","-16","2017-06-21 18:24:16","9800"
"AVPKE76DJLWK6
","sp_v3_real2","324G5B4FB39LFA9X794QYR0JPDB07F","0","1","4","2","7","0","0","2","0","2","120","1356","0","0","2017-06-21 18:24:18","9801"
"A36A510EEJ0NOC","sp_v3_real2","3F6HPJW4JD171ZDCU4GG9VSFF242W3","1","0","4","1","8","1","0","47","2","10","85","1157","0","-136","2017-06-21 18:24:18","9802"
"AAXYYH9MI3PJM","sp_v3_real2","3SB4CE2TJVWBV2D6HO5HHWPK0S1XAX","0","0","4","4","6","0","0","26","1","6","116","286","0","-16","2017-06-21 18:24:22","9803"
"ALL5YYZDJ4FB2","sp_v3_real2","3LQ8PUHQFLTTFUWPO8F8V8P9PAOHIT","1","0","1","1","5","1","0","46","2","6","101","1686","1","1","2017-06-21 18:24:23","9804"
"A3UAO2LYUPO7L6","sp_v3_real2","354P56DE9K4LGJT9GBNA8X62K5U7S9","1","1","2","4","4","0","0","5","0","5","116","1947","0","-4","2017-06-21 18:24:24","9805"
"A3KT7FHYY6PF2P","sp_v3_real2","3OSWBBLG1EY9T9GI1YWJ7XXQLVZXD0","0","1","3","3","4","1","1","3","0","3","125","450","0","-12","2017-06-21 18:24:24","9806"
"A36A510EEJ0NOC","sp_v3_real2","3F6HPJW4JD171ZDCU4GG9VSFF242W3","1","0","4","1","8","1","0","48","2","11","85","1163","0","-136","2017-06-21 18:24:25","9807"
"A1NBHHH443OZPE","sp_v3_real2","3VHP9MDGRNLIOVJJ18VMHKF1WQRCFO","0","1","4","3","8","2","0","46","2","13","120","332","0","0","2017-06-21 18:24:25","9808"
"AVPKE76DJLWK6
","sp_v3_real2","324G5B4FB39LFA9X794QYR0JPDB07F","0","1","4","2","7","0","0","3","0","3","120","2086","0","0","2017-06-21 18:24:27","9809"
"AAXYYH9MI3PJM","sp_v3_real2","3SB4CE2TJVWBV2D6HO5HHWPK0S1XAX","0","0","4","4","6","0","0","27","1","7","116","516","0","-16","2017-06-21 18:24:29","9810"
"A1NBHHH443OZPE","sp_v3_real2","3VHP9MDGRNLIOVJJ18VMHKF1WQRCFO","0","1","4","3","8","2","0","47","2","14","120","443","0","0","2017-06-21 18:24:32","9811"
"A335A3K24AK7HK","sp_v3_real2","3L70J4KAZGNXXW8PQO45NPMSKAQAD9","1","1","3","4","7","2","0","35","2","0","117","1884","1","3","2017-06-21 18:24:33","9812"
"A3KT7FHYY6PF2P","sp_v3_real2","3OSWBBLG1EY9T9GI1YWJ7XXQLVZXD0","0","1","3","3","4","1","1","4","0","4","128","1004","0","-15","2017-06-21 18:24:33","9813"
"A36A510EEJ0NOC","sp_v3_real2","3F6HPJW4JD171ZDCU4GG9VSFF242W3","1","0","4","1","8","1","0","49","2","12","85","944","0","-136","2017-06-21 18:24:33","9814"
"A3UAO2LYUPO7L6","sp_v3_real2","354P56DE9K4LGJT9GBNA8X62K5U7S9","1","1","2","4","4","0","0","6","0","6","116","1134","0","-4","2017-06-21 18:24:34","9815"
"AAXYYH9MI3PJM","sp_v3_real2","3SB4CE2TJVWBV2D6HO5HHWPK0S1XAX","0","0","4","4","6","0","0","28","1","8","116","289","0","-16","2017-06-21 18:24:35","9816"
"A13PXTFOXDCKBF","sp_v3_real2","3XIQGXAUMC9TC0F8ALTX75NUZKW7XH","1","1","2","1","6","1","0","0","0","0","118","2507","1","2","2017-06-21 18:24:35","9817"
"AVPKE76DJLWK6
","sp_v3_real2","324G5B4FB39LFA9X794QYR0JPDB07F","0","1","4","2","7","0","0","4","0","4","120","2598","0","0","2017-06-21 18:24:36","9818"
"A36A510EEJ0NOC","sp_v3_real2","3F6HPJW4JD171ZDCU4GG9VSFF242W3","1","0","4","1","8","1","0","50","2","13","85","851","0","-136","2017-06-21 18:24:41","9819"
"A3UAO2LYUPO7L6","sp_v3_real2","354P56DE9K4LGJT9GBNA8X62K5U7S9","1","1","2","4","4","0","0","7","0","7","116","593","0","-4","2017-06-21 18:24:41","9820"
"AAXYYH9MI3PJM","sp_v3_real2","3SB4CE2TJVWBV2D6HO5HHWPK0S1XAX","0","0","4","4","6","0","0","29","1","9","116","335","0","-16","2017-06-21 18:24:41","9821"
"A3KT7FHYY6PF2P","sp_v3_real2","3OSWBBLG1EY9T9GI1YWJ7XXQLVZXD0","0","1","3","3","4","1","1","5","0","5","131","1451","0","-18","2017-06-21 18:24:42","9822"
"ALL5YYZDJ4FB2","sp_v3_real2","3LQ8PUHQFLTTFUWPO8F8V8P9PAOHIT","1","0","1","1","5","1","0","47","2","7","100","2022","1","2","2017-06-21 18:24:42","9823"
"AVPKE76DJLWK6
","sp_v3_real2","324G5B4FB39LFA9X794QYR0JPDB07F","0","1","4","2","7","0","0","5","0","5","120","925","0","0","2017-06-21 18:24:43","9824"
"A1NBHHH443OZPE","sp_v3_real2","3VHP9MDGRNLIOVJJ18VMHKF1WQRCFO","0","1","4","3","8","2","0","48","2","15","120","4533","0","0","2017-06-21 18:24:44","9825"
"AAXYYH9MI3PJM","sp_v3_real2","3SB4CE2TJVWBV2D6HO5HHWPK0S1XAX","0","0","4","4","6","0","0","30","1","10","116","244","0","-16","2017-06-21 18:24:47","9826"
"A3UAO2LYUPO7L6","sp_v3_real2","354P56DE9K4LGJT9GBNA8X62K5U7S9","1","1","2","4","4","0","0","8","0","8","116","991","0","-4","2017-06-21 18:24:48","9827"
"A36A510EEJ0NOC","sp_v3_real2","3F6HPJW4JD171ZDCU4GG9VSFF242W3","1","0","4","1","8","1","0","51","2","14","85","898","0","-136","2017-06-21 18:24:48","9828"
"A13PXTFOXDCKBF","sp_v3_real2","3XIQGXAUMC9TC0F8ALTX75NUZKW7XH","1","1","2","1","6","1","0","1","0","1","116","2212","1","4","2017-06-21 18:24:48","9829"
"A335A3K24AK7HK","sp_v3_real2","3L70J4KAZGNXXW8PQO45NPMSKAQAD9","1","1","3","4","7","2","0","36","2","1","114","2712","1","6","2017-06-21 18:24:49","9830"
"A1NBHHH443OZPE","sp_v3_real2","3VHP9MDGRNLIOVJJ18VMHKF1WQRCFO","0","1","4","3","8","2","0","49","2","16","120","517","0","0","2017-06-21 18:24:51","9831"
"AVPKE76DJLWK6
","sp_v3_real2","324G5B4FB39LFA9X794QYR0JPDB07F","0","1","4","2","7","0","0","6","0","6","120","1053","0","0","2017-06-21 18:24:52","9832"
"A3KT7FHYY6PF2P","sp_v3_real2","3OSWBBLG1EY9T9GI1YWJ7XXQLVZXD0","0","1","3","3","4","1","1","6","0","6","134","2732","0","-21","2017-06-21 18:24:52","9833"
"A3UAO2LYUPO7L6","sp_v3_real2","354P56DE9K4LGJT9GBNA8X62K5U7S9","1","1","2","4","4","0","0","9","0","9","116","722","0","-4","2017-06-21 18:24:54","9834"
"A36A510EEJ0NOC","sp_v3_real2","3F6HPJW4JD171ZDCU4GG9VSFF242W3","1","0","4","1","8","1","0","52","2","15","85","435","0","-136","2017-06-21 18:24:55","9835"
"ALL5YYZDJ4FB2","sp_v3_real2","3LQ8PUHQFLTTFUWPO8F8V8P9PAOHIT","1","0","1","1","5","1","1","48","2","8","98","5259","1","-2","2017-06-21 18:24:55","9836"
"A3KT7FHYY6PF2P","sp_v3_real2","3OSWBBLG1EY9T9GI1YWJ7XXQLVZXD0","0","1","3","3","4","1","1","7","0","7","137","320","0","-24","2017-06-21 18:24:58","9837"
"A1NBHHH443OZPE","sp_v3_real2","3VHP9MDGRNLIOVJJ18VMHKF1WQRCFO","0","1","4","3","8","2","0","50","2","17","120","555","0","0","2017-06-21 18:25:01","9838"
"A13PXTFOXDCKBF","sp_v3_real2","3XIQGXAUMC9TC0F8ALTX75NUZKW7XH","1","1","2","1","6","1","1","2","0","2","113","1669","1","0","2017-06-21 18:25:01","9839"
"AY5OS6NZWVX22","sp_v3_real2","3F0BG9B9MPOIC55IFHFZQJU31QQ7YN","1","0","4","1","5","2","0","0","0","0","116","18706","1","4","2017-06-21 18:25:01","9840"
"AVPKE76DJLWK6
","sp_v3_real2","324G5B4FB39LFA9X794QYR0JPDB07F","0","1","4","2","7","0","0","7","0","7","120","1061","0","0","2017-06-21 18:25:01","9841"
"A335A3K24AK7HK","sp_v3_real2","3L70J4KAZGNXXW8PQO45NPMSKAQAD9","1","1","3","4","7","2","0","37","2","2","111","1988","1","9","2017-06-21 18:25:03","9842"
"A36A510EEJ0NOC","sp_v3_real2","3F6HPJW4JD171ZDCU4GG9VSFF242W3","1","0","4","1","8","1","0","53","2","16","85","466","0","-136","2017-06-21 18:25:03","9843"
"ALL5YYZDJ4FB2","sp_v3_real2","3LQ8PUHQFLTTFUWPO8F8V8P9PAOHIT","1","0","1","1","5","1","1","49","2","9","97","1567","0","-7","2017-06-21 18:25:03","9844"
"A3UAO2LYUPO7L6","sp_v3_real2","354P56DE9K4LGJT9GBNA8X62K5U7S9","1","1","2","4","4","0","0","10","0","10","116","1180","0","-4","2017-06-21 18:25:03","9845"
"AAXYYH9MI3PJM","sp_v3_real2","3SB4CE2TJVWBV2D6HO5HHWPK0S1XAX","1","0","4","4","6","1","1","31","2","0","108","1990","1","-18","2017-06-21 18:25:04","9846"
"A3KT7FHYY6PF2P","sp_v3_real2","3OSWBBLG1EY9T9GI1YWJ7XXQLVZXD0","0","1","3","3","4","1","1","8","0","8","140","3","0","-27","2017-06-21 18:25:04","9847"
"A1NBHHH443OZPE","sp_v3_real2","3VHP9MDGRNLIOVJJ18VMHKF1WQRCFO","0","1","4","3","8","2","0","51","2","18","120","616","0","0","2017-06-21 18:25:05","9848"
"AVPKE76DJLWK6
","sp_v3_real2","324G5B4FB39LFA9X794QYR0JPDB07F","0","1","4","2","7","0","0","8","0","8","120","875","0","0","2017-06-21 18:25:08","9849"
"A13PXTFOXDCKBF","sp_v3_real2","3XIQGXAUMC9TC0F8ALTX75NUZKW7XH","1","1","2","1","6","1","0","3","0","3","113","1317","0","0","2017-06-21 18:25:08","9850"
"A36A510EEJ0NOC","sp_v3_real2","3F6HPJW4JD171ZDCU4GG9VSFF242W3","1","0","4","1","8","1","0","54","2","17","85","454","0","-136","2017-06-21 18:25:09","9851"
"ALL5YYZDJ4FB2","sp_v3_real2","3LQ8PUHQFLTTFUWPO8F8V8P9PAOHIT","1","0","1","1","5","1","1","50","2","10","96","1469","0","-12","2017-06-21 18:25:11","9852"
"A3KT7FHYY6PF2P","sp_v3_real2","3OSWBBLG1EY9T9GI1YWJ7XXQLVZXD0","0","1","3","3","4","1","1","9","0","9","143","268","0","-30","2017-06-21 18:25:11","9853"
"A1NBHHH443OZPE","sp_v3_real2","3VHP9MDGRNLIOVJJ18VMHKF1WQRCFO","0","1","4","3","8","2","0","52","2","19","120","906","0","0","2017-06-21 18:25:12","9854"
"AAXYYH9MI3PJM","sp_v3_real2","3SB4CE2TJVWBV2D6HO5HHWPK0S1XAX","1","0","4","4","6","1","0","32","2","1","108","861","0","-18","2017-06-21 18:25:12","9855"
"A335A3K24AK7HK","sp_v3_real2","3L70J4KAZGNXXW8PQO45NPMSKAQAD9","1","1","3","4","7","2","0","38","2","3","108","1265","1","12","2017-06-21 18:25:13","9856"
"AVPKE76DJLWK6
","sp_v3_real2","324G5B4FB39LFA9X794QYR0JPDB07F","0","1","4","2","7","0","0","9","0","9","120","694","0","0","2017-06-21 18:25:15","9857"
"A36A510EEJ0NOC","sp_v3_real2","3F6HPJW4JD171ZDCU4GG9VSFF242W3","1","0","4","1","8","1","0","55","2","18","85","372","0","-136","2017-06-21 18:25:16","9858"
"A13PXTFOXDCKBF","sp_v3_real2","3XIQGXAUMC9TC0F8ALTX75NUZKW7XH","1","1","2","1","6","1","0","4","0","4","113","1069","0","0","2017-06-21 18:25:16","9859"
"A3UAO2LYUPO7L6","sp_v3_real2","354P56DE9K4LGJT9GBNA8X62K5U7S9","1","1","2","4","4","0","0","11","0","11","116","8364","0","-4","2017-06-21 18:25:17","9860"
"A3KT7FHYY6PF2P","sp_v3_real2","3OSWBBLG1EY9T9GI1YWJ7XXQLVZXD0","0","1","3","3","4","1","1","10","0","10","146","29","0","-33","2017-06-21 18:25:17","9861"
"AAXYYH9MI3PJM","sp_v3_real2","3SB4CE2TJVWBV2D6HO5HHWPK0S1XAX","1","0","4","4","6","1","0","33","2","2","108","362","0","-18","2017-06-21 18:25:19","9862"
"A335A3K24AK7HK","sp_v3_real2","3L70J4KAZGNXXW8PQO45NPMSKAQAD9","1","1","3","4","7","2","0","39","2","4","105","589","1","15","2017-06-21 18:25:22","9863"
"AVPKE76DJLWK6
","sp_v3_real2","324G5B4FB39LFA9X794QYR0JPDB07F","0","1","4","2","7","0","0","10","0","10","120","800","0","0","2017-06-21 18:25:22","9864"
"A3KT7FHYY6PF2P","sp_v3_real2","3OSWBBLG1EY9T9GI1YWJ7XXQLVZXD0","0","1","3","3","4","1","1","11","0","11","149","437","0","-36","2017-06-21 18:25:24","9865"
"A13PXTFOXDCKBF","sp_v3_real2","3XIQGXAUMC9TC0F8ALTX75NUZKW7XH","1","1","2","1","6","1","0","5","0","5","113","870","0","0","2017-06-21 18:25:24","9866"
"AAXYYH9MI3PJM","sp_v3_real2","3SB4CE2TJVWBV2D6HO5HHWPK0S1XAX","1","0","4","4","6","1","0","34","2","3","108","341","0","-18","2017-06-21 18:25:27","9867"
"AY5OS6NZWVX22","sp_v3_real2","3F0BG9B9MPOIC55IFHFZQJU31QQ7YN","1","0","4","1","5","2","0","1","0","1","112","11085","1","8","2017-06-21 18:25:27","9868"
"AVPKE76DJLWK6
","sp_v3_real2","324G5B4FB39LFA9X794QYR0JPDB07F","0","1","4","2","7","0","0","11","0","11","120","609","0","0","2017-06-21 18:25:30","9869"
"A3KT7FHYY6PF2P","sp_v3_real2","3OSWBBLG1EY9T9GI1YWJ7XXQLVZXD0","0","1","3","3","4","1","1","12","0","12","152","307","0","-39","2017-06-21 18:25:30","9870"
"A13PXTFOXDCKBF","sp_v3_real2","3XIQGXAUMC9TC0F8ALTX75NUZKW7XH","1","1","2","1","6","1","0","6","0","6","113","1037","0","0","2017-06-21 18:25:32","9871"
"A3UAO2LYUPO7L6","sp_v3_real2","354P56DE9K4LGJT9GBNA8X62K5U7S9","1","1","2","4","4","0","0","12","0","12","116","7441","0","-4","2017-06-21 18:25:32","9872"
"AAXYYH9MI3PJM","sp_v3_real2","3SB4CE2TJVWBV2D6HO5HHWPK0S1XAX","1","0","4","4","6","1","0","35","2","4","108","379","0","-18","2017-06-21 18:25:33","9873"
"A335A3K24AK7HK","sp_v3_real2","3L70J4KAZGNXXW8PQO45NPMSKAQAD9","1","1","3","4","7","2","0","40","2","5","102","2396","1","18","2017-06-21 18:25:38","9874"
