"subject","version","assignmentId","role","stealCond","punCond","oppPersistent","choice","globalRound","matchNum","matchRound","score","rt","oppChoice","oppScore","stamp","id"
"A3OXSIR9YH1FT6","sp_v2","3XM0HYN6NK09C6SRB2XMJ2T8HRSEPN","0","1","0","0","0","22","1","2","40","597","0","-40","2017-05-29 18:56:26","4280"
"A2RPDFZ5XGJ3IU","sp_v2","3FDJT1UU74985W2IN9ZBJR1WAONK5R","1","0","1","1","0","18","0","18","79","580","1","15","2017-05-29 18:56:27","4281"
"A2ITZXZUNY6Y51","sp_v2","3U0SRXB7CD6YIPLJHT4UEKNWW1HNRD","0","1","1","0","0","20","1","0","20","1925","0","-40","2017-05-29 18:56:27","4282"
"A6M6N01KBYGVM","sp_v2","3L4PIM1GQTHSUOPXOVD5V0L30LLYRE","1","0","1","1","0","3","0","3","96","3150","1","4","2017-05-29 18:56:28","4283"
"ADCXF6QY5T046
ADCXF6QY5T046ADCXF6QY5T046
ADCXFQY5T046
","sp_v2","3PEIJLRY6TU82FG9IT19ZLMBQU6WX9","1","1","1","1","0","18","0","18","48","484","1","10","2017-05-29 18:56:29","4284"
"A154X03NKVZZL1","sp_v2","3M0BCWMB8VX1PCD8DX9RAOVJ7RIBWF","0","0","1","1","0","2","0","2","100","1703","0","0","2017-05-29 18:56:29","4285"
"A115C4B2OHIESF
A115C4B2OHIESFA115C4B2OHIESF
A115C4B2OHIESF
","sp_v2","36NEMU28XFEX83H54MZ0O46DJQMWMP","1","0","0","0","0","22","1","2","97","4594","0","-7","2017-05-29 18:56:29","4286"
"A11Z6BR15AJXJ7","sp_v2","3TY7ZAOG5FL9APGHQ3TZ2W55TGCK06","1","0","0","1","1","19","0","19","61","413","1","-56","2017-05-29 18:56:29","4287"
"A3BOFAB9M4R305","sp_v2","3OSWBBLG1EY9T9GI1YWJ7XXQJE0XD1","1","1","1","0","1","23","1","3","74","1294","0","-40","2017-05-29 18:56:29","4288"
"A7FXUMAFLRJL2","sp_v2","3EF8EXOTT1WE6UVH41XNFMO2JJJ1JS","0","1","1","1","0","7","0","7","100","1375","0","0","2017-05-29 18:56:30","4289"
"AMUV60QYHNUR3","sp_v2","3BXQMRHWKZZKGZS09MKZ6GLGYABUMO","1","0","0","1","1","19","0","19","70","1936","1","-20","2017-05-29 18:56:30","4290"
"A2FS4CFA35R6CN","sp_v2","3VNXK88KKCJ5MUY6P3QZXGHFCIE9VU","0","0","0","1","0","16","0","16","88","924","0","-8","2017-05-29 18:56:31","4291"
"A32S0RM8M9PJ6U","sp_v2","3GM6G9ZBKNY5GMDB9HUP1KZEFW4TMW","1","0","0","0","0","26","1","6","93","318","1","7","2017-05-29 18:56:32","4292"
"A3OXSIR9YH1FT6","sp_v2","3XM0HYN6NK09C6SRB2XMJ2T8HRSEPN","0","1","0","0","0","23","1","3","40","397","0","-40","2017-05-29 18:56:33","4293"
"A2ITZXZUNY6Y51","sp_v2","3U0SRXB7CD6YIPLJHT4UEKNWW1HNRD","0","1","1","0","0","21","1","1","20","1577","0","-40","2017-05-29 18:56:35","4294"
"A2RPDFZ5XGJ3IU","sp_v2","3FDJT1UU74985W2IN9ZBJR1WAONK5R","1","0","1","1","0","19","0","19","78","1279","1","16","2017-05-29 18:56:35","4295"
"A154X03NKVZZL1","sp_v2","3M0BCWMB8VX1PCD8DX9RAOVJ7RIBWF","0","0","1","1","0","3","0","3","100","854","0","0","2017-05-29 18:56:36","4296"
"A6M6N01KBYGVM","sp_v2","3L4PIM1GQTHSUOPXOVD5V0L30LLYRE","1","0","1","1","0","4","0","4","95","1013","1","5","2017-05-29 18:56:37","4297"
"A3BOFAB9M4R305","sp_v2","3OSWBBLG1EY9T9GI1YWJ7XXQJE0XD1","1","1","1","0","1","24","1","4","72","1210","0","-44","2017-05-29 18:56:37","4298"
"ATOV0H5KQHI29","sp_v2","304SM51WA358IVWZTSZQDZSY1EMBS0","0","1","1","0","1","20","1","0","18","3120","1","-44","2017-05-29 18:56:38","4299"
"ADCXF6QY5T046
ADCXF6QY5T046ADCXF6QY5T046
ADCXFQY5T046
","sp_v2","3PEIJLRY6TU82FG9IT19ZLMBQU6WX9","1","1","1","1","0","19","0","19","46","596","1","12","2017-05-29 18:56:39","4300"
"A2FS4CFA35R6CN","sp_v2","3VNXK88KKCJ5MUY6P3QZXGHFCIE9VU","0","0","0","1","0","17","0","17","88","1031","0","-8","2017-05-29 18:56:40","4301"
"A3OXSIR9YH1FT6","sp_v2","3XM0HYN6NK09C6SRB2XMJ2T8HRSEPN","0","1","0","0","0","24","1","4","40","406","0","-40","2017-05-29 18:56:40","4302"
"A7FXUMAFLRJL2","sp_v2","3EF8EXOTT1WE6UVH41XNFMO2JJJ1JS","0","1","1","1","0","8","0","8","100","2153","0","0","2017-05-29 18:56:41","4303"
"A2ITZXZUNY6Y51","sp_v2","3U0SRXB7CD6YIPLJHT4UEKNWW1HNRD","0","1","1","0","0","22","1","2","20","351","0","-40","2017-05-29 18:56:41","4304"
"A115C4B2OHIESF
A115C4B2OHIESFA115C4B2OHIESF
A115C4B2OHIESF
","sp_v2","36NEMU28XFEX83H54MZ0O46DJQMWMP","1","0","0","0","0","23","1","3","97","2860","0","-7","2017-05-29 18:56:43","4305"
"A154X03NKVZZL1","sp_v2","3M0BCWMB8VX1PCD8DX9RAOVJ7RIBWF","0","0","1","1","0","4","0","4","100","785","0","0","2017-05-29 18:56:44","4306"
"A3K2VLUT3MU9H2","sp_v2","36V4Q8R5ZK1SO6LJSD0UWFORVP5MQB","0","0","0","1","1","10","0","10","67","15019","1","-22","2017-05-29 18:56:44","4307"
"A3BOFAB9M4R305","sp_v2","3OSWBBLG1EY9T9GI1YWJ7XXQJE0XD1","1","1","1","0","0","25","1","5","72","1665","0","-44","2017-05-29 18:56:45","4308"
"A11Z6BR15AJXJ7","sp_v2","3TY7ZAOG5FL9APGHQ3TZ2W55TGCK06","0","0","0","0","0","20","1","0","61","1247","0","-56","2017-05-29 18:56:45","4309"
"A6M6N01KBYGVM","sp_v2","3L4PIM1GQTHSUOPXOVD5V0L30LLYRE","1","0","1","1","0","5","0","5","94","733","1","6","2017-05-29 18:56:45","4310"
"A3OXSIR9YH1FT6","sp_v2","3XM0HYN6NK09C6SRB2XMJ2T8HRSEPN","0","1","0","0","0","25","1","5","40","308","0","-40","2017-05-29 18:56:47","4311"
"A2FS4CFA35R6CN","sp_v2","3VNXK88KKCJ5MUY6P3QZXGHFCIE9VU","0","0","0","1","0","18","0","18","88","834","0","-8","2017-05-29 18:56:47","4312"
"ATOV0H5KQHI29","sp_v2","304SM51WA358IVWZTSZQDZSY1EMBS0","0","1","1","0","1","21","1","1","20","541","0","-46","2017-05-29 18:56:48","4313"
"A2ITZXZUNY6Y51","sp_v2","3U0SRXB7CD6YIPLJHT4UEKNWW1HNRD","0","1","1","0","0","23","1","3","20","383","0","-40","2017-05-29 18:56:48","4314"
"A115C4B2OHIESF
A115C4B2OHIESFA115C4B2OHIESF
A115C4B2OHIESF
","sp_v2","36NEMU28XFEX83H54MZ0O46DJQMWMP","1","0","0","0","0","24","1","4","97","1315","0","-7","2017-05-29 18:56:50","4315"
"AMUV60QYHNUR3","sp_v2","3BXQMRHWKZZKGZS09MKZ6GLGYABUMO","0","0","0","0","1","20","1","0","67","6058","1","-22","2017-05-29 18:56:50","4316"
"A154X03NKVZZL1","sp_v2","3M0BCWMB8VX1PCD8DX9RAOVJ7RIBWF","0","0","1","1","0","5","0","5","100","469","0","0","2017-05-29 18:56:50","4317"
"A3K2VLUT3MU9H2","sp_v2","36V4Q8R5ZK1SO6LJSD0UWFORVP5MQB","0","0","0","1","1","11","0","11","64","629","1","-24","2017-05-29 18:56:51","4318"
"A7FXUMAFLRJL2","sp_v2","3EF8EXOTT1WE6UVH41XNFMO2JJJ1JS","0","1","1","1","1","9","0","9","98","2090","1","-4","2017-05-29 18:56:52","4319"
"A11Z6BR15AJXJ7","sp_v2","3TY7ZAOG5FL9APGHQ3TZ2W55TGCK06","0","0","0","0","0","21","1","1","61","516","0","-56","2017-05-29 18:56:52","4320"
"A3BOFAB9M4R305","sp_v2","3OSWBBLG1EY9T9GI1YWJ7XXQJE0XD1","1","1","1","0","0","26","1","6","72","1173","0","-44","2017-05-29 18:56:53","4321"
"A3OXSIR9YH1FT6","sp_v2","3XM0HYN6NK09C6SRB2XMJ2T8HRSEPN","0","1","0","0","0","26","1","6","40","698","0","-40","2017-05-29 18:56:54","4322"
"A2ITZXZUNY6Y51","sp_v2","3U0SRXB7CD6YIPLJHT4UEKNWW1HNRD","0","1","1","0","0","24","1","4","20","286","0","-40","2017-05-29 18:56:54","4323"
"A6M6N01KBYGVM","sp_v2","3L4PIM1GQTHSUOPXOVD5V0L30LLYRE","1","0","1","1","0","6","0","6","93","1117","1","7","2017-05-29 18:56:55","4324"
"ATOV0H5KQHI29","sp_v2","304SM51WA358IVWZTSZQDZSY1EMBS0","0","1","1","0","1","22","1","2","22","1313","0","-48","2017-05-29 18:56:56","4325"
"A3K2VLUT3MU9H2","sp_v2","36V4Q8R5ZK1SO6LJSD0UWFORVP5MQB","0","0","0","1","1","12","0","12","61","412","1","-26","2017-05-29 18:56:57","4326"
"A11Z6BR15AJXJ7","sp_v2","3TY7ZAOG5FL9APGHQ3TZ2W55TGCK06","0","0","0","0","0","22","1","2","61","563","0","-56","2017-05-29 18:56:59","4327"
"AMUV60QYHNUR3","sp_v2","3BXQMRHWKZZKGZS09MKZ6GLGYABUMO","0","0","0","0","1","21","1","1","68","617","0","-23","2017-05-29 18:57:00","4328"
"A154X03NKVZZL1","sp_v2","3M0BCWMB8VX1PCD8DX9RAOVJ7RIBWF","0","0","1","1","0","6","0","6","100","786","0","0","2017-05-29 18:57:00","4329"
"A2ITZXZUNY6Y51","sp_v2","3U0SRXB7CD6YIPLJHT4UEKNWW1HNRD","0","1","1","0","0","25","1","5","20","299","0","-40","2017-05-29 18:57:00","4330"
"A19134KP9PBNXT","sp_v2","3T111IHZ5ERDTNHPGJLPWJSCRC0R9I","1","1","0","0","0","20","1","0","98","11759","1","2","2017-05-29 18:57:01","4331"
"A7FXUMAFLRJL2","sp_v2","3EF8EXOTT1WE6UVH41XNFMO2JJJ1JS","0","1","1","1","0","10","0","10","98","1210","0","-4","2017-05-29 18:57:02","4332"
"ATOV0H5KQHI29","sp_v2","304SM51WA358IVWZTSZQDZSY1EMBS0","0","1","1","0","1","23","1","3","24","645","0","-50","2017-05-29 18:57:03","4333"
"A2FS4CFA35R6CN","sp_v2","3VNXK88KKCJ5MUY6P3QZXGHFCIE9VU","0","0","0","1","0","19","0","19","88","2175","0","-8","2017-05-29 18:57:03","4334"
"A2RPDFZ5XGJ3IU","sp_v2","3FDJT1UU74985W2IN9ZBJR1WAONK5R","0","0","1","0","1","20","1","0","75","2883","1","13","2017-05-29 18:57:03","4335"
"A6M6N01KBYGVM","sp_v2","3L4PIM1GQTHSUOPXOVD5V0L30LLYRE","1","0","1","1","0","7","0","7","92","901","1","8","2017-05-29 18:57:04","4336"
"A3K2VLUT3MU9H2","sp_v2","36V4Q8R5ZK1SO6LJSD0UWFORVP5MQB","0","0","0","1","1","13","0","13","58","584","1","-28","2017-05-29 18:57:06","4337"
"A115C4B2OHIESF
A115C4B2OHIESFA115C4B2OHIESF
A115C4B2OHIESF
","sp_v2","36NEMU28XFEX83H54MZ0O46DJQMWMP","1","0","0","0","0","25","1","5","97","2294","0","-7","2017-05-29 18:57:06","4338"
"A2ITZXZUNY6Y51","sp_v2","3U0SRXB7CD6YIPLJHT4UEKNWW1HNRD","0","1","1","0","0","26","1","6","20","6","0","-40","2017-05-29 18:57:07","4339"
"A154X03NKVZZL1","sp_v2","3M0BCWMB8VX1PCD8DX9RAOVJ7RIBWF","0","0","1","1","0","7","0","7","100","839","0","0","2017-05-29 18:57:07","4340"
"A11Z6BR15AJXJ7","sp_v2","3TY7ZAOG5FL9APGHQ3TZ2W55TGCK06","0","0","0","0","0","23","1","3","61","444","0","-56","2017-05-29 18:57:08","4341"
"ATOV0H5KQHI29","sp_v2","304SM51WA358IVWZTSZQDZSY1EMBS0","0","1","1","0","1","24","1","4","26","395","0","-52","2017-05-29 18:57:10","4342"
"A7FXUMAFLRJL2","sp_v2","3EF8EXOTT1WE6UVH41XNFMO2JJJ1JS","0","1","1","1","0","11","0","11","98","893","0","-4","2017-05-29 18:57:11","4343"
"AMUV60QYHNUR3","sp_v2","3BXQMRHWKZZKGZS09MKZ6GLGYABUMO","0","0","0","0","0","22","1","2","68","2442","0","-23","2017-05-29 18:57:11","4344"
"A3K2VLUT3MU9H2","sp_v2","36V4Q8R5ZK1SO6LJSD0UWFORVP5MQB","0","0","0","1","1","14","0","14","55","1557","1","-30","2017-05-29 18:57:13","4345"
"A1OSRB1Q63XXWZ","sp_v2","3ON104KXQKXH4DSZYIZ42APDXZ24W3","0","0","0","1","1","0","0","0","97","4724","1","-2","2017-05-29 18:57:14","4346"
"A6M6N01KBYGVM","sp_v2","3L4PIM1GQTHSUOPXOVD5V0L30LLYRE","1","0","1","1","0","8","0","8","91","444","1","9","2017-05-29 18:57:14","4347"
"A11Z6BR15AJXJ7","sp_v2","3TY7ZAOG5FL9APGHQ3TZ2W55TGCK06","0","0","0","0","0","24","1","4","61","336","0","-56","2017-05-29 18:57:15","4348"
"A154X03NKVZZL1","sp_v2","3M0BCWMB8VX1PCD8DX9RAOVJ7RIBWF","0","0","1","1","0","8","0","8","100","1227","0","0","2017-05-29 18:57:15","4349"
"A2RPDFZ5XGJ3IU","sp_v2","3FDJT1UU74985W2IN9ZBJR1WAONK5R","0","0","1","0","0","21","1","1","75","2502","0","13","2017-05-29 18:57:16","4350"
"ATOV0H5KQHI29","sp_v2","304SM51WA358IVWZTSZQDZSY1EMBS0","0","1","1","0","1","25","1","5","28","375","0","-54","2017-05-29 18:57:17","4351"
"A19134KP9PBNXT","sp_v2","3T111IHZ5ERDTNHPGJLPWJSCRC0R9I","1","1","0","0","1","21","1","1","95","3172","1","0","2017-05-29 18:57:17","4352"
"A7FXUMAFLRJL2","sp_v2","3EF8EXOTT1WE6UVH41XNFMO2JJJ1JS","0","1","1","1","0","12","0","12","98","544","0","-4","2017-05-29 18:57:19","4353"
"A3K2VLUT3MU9H2","sp_v2","36V4Q8R5ZK1SO6LJSD0UWFORVP5MQB","0","0","0","1","0","15","0","15","55","463","0","-30","2017-05-29 18:57:20","4354"
"AMUV60QYHNUR3","sp_v2","3BXQMRHWKZZKGZS09MKZ6GLGYABUMO","0","0","0","0","1","23","1","3","69","2285","0","-24","2017-05-29 18:57:21","4355"
"A6M6N01KBYGVM","sp_v2","3L4PIM1GQTHSUOPXOVD5V0L30LLYRE","1","0","1","1","0","9","0","9","90","815","1","10","2017-05-29 18:57:21","4356"
"A11Z6BR15AJXJ7","sp_v2","3TY7ZAOG5FL9APGHQ3TZ2W55TGCK06","0","0","0","0","0","25","1","5","61","354","0","-56","2017-05-29 18:57:21","4357"
"A154X03NKVZZL1","sp_v2","3M0BCWMB8VX1PCD8DX9RAOVJ7RIBWF","0","0","1","1","0","9","0","9","100","513","0","0","2017-05-29 18:57:22","4358"
"A2RPDFZ5XGJ3IU","sp_v2","3FDJT1UU74985W2IN9ZBJR1WAONK5R","0","0","1","0","0","22","1","2","75","1098","0","13","2017-05-29 18:57:24","4359"
"ATOV0H5KQHI29","sp_v2","304SM51WA358IVWZTSZQDZSY1EMBS0","0","1","1","0","1","26","1","6","30","685","0","-56","2017-05-29 18:57:25","4360"
"A7FXUMAFLRJL2","sp_v2","3EF8EXOTT1WE6UVH41XNFMO2JJJ1JS","0","1","1","1","0","13","0","13","98","683","0","-4","2017-05-29 18:57:26","4361"
"A1OSRB1Q63XXWZ","sp_v2","3ON104KXQKXH4DSZYIZ42APDXZ24W3","0","0","0","1","1","1","0","1","94","4041","1","-4","2017-05-29 18:57:26","4362"
"A6M6N01KBYGVM","sp_v2","3L4PIM1GQTHSUOPXOVD5V0L30LLYRE","1","0","1","1","0","10","0","10","89","534","1","11","2017-05-29 18:57:28","4363"
"A11Z6BR15AJXJ7","sp_v2","3TY7ZAOG5FL9APGHQ3TZ2W55TGCK06","0","0","0","0","0","26","1","6","61","321","0","-56","2017-05-29 18:57:28","4364"
"ADCXF6QY5T046
ADCXF6QY5T046ADCXF6QY5T046
ADCXFQY5T046
","sp_v2","3PEIJLRY6TU82FG9IT19ZLMBQU6WX9","0","1","1","0","1","20","1","0","44","1951","1","8","2017-05-29 18:57:29","4365"
"A154X03NKVZZL1","sp_v2","3M0BCWMB8VX1PCD8DX9RAOVJ7RIBWF","0","0","1","1","0","10","0","10","100","643","0","0","2017-05-29 18:57:29","4366"
"A2RPDFZ5XGJ3IU","sp_v2","3FDJT1UU74985W2IN9ZBJR1WAONK5R","0","0","1","0","0","23","1","3","75","396","0","13","2017-05-29 18:57:31","4367"
"AMUV60QYHNUR3","sp_v2","3BXQMRHWKZZKGZS09MKZ6GLGYABUMO","0","0","0","0","1","24","1","4","70","2153","0","-25","2017-05-29 18:57:32","4368"
"A7FXUMAFLRJL2","sp_v2","3EF8EXOTT1WE6UVH41XNFMO2JJJ1JS","0","1","1","1","0","14","0","14","98","872","0","-4","2017-05-29 18:57:33","4369"
"A6M6N01KBYGVM","sp_v2","3L4PIM1GQTHSUOPXOVD5V0L30LLYRE","1","0","1","1","0","11","0","11","88","381","1","12","2017-05-29 18:57:34","4370"
"A19134KP9PBNXT","sp_v2","3T111IHZ5ERDTNHPGJLPWJSCRC0R9I","1","1","0","0","0","22","1","2","95","6003","0","0","2017-05-29 18:57:35","4371"
"A154X03NKVZZL1","sp_v2","3M0BCWMB8VX1PCD8DX9RAOVJ7RIBWF","0","0","1","1","0","11","0","11","100","582","0","0","2017-05-29 18:57:36","4372"
"A1OSRB1Q63XXWZ","sp_v2","3ON104KXQKXH4DSZYIZ42APDXZ24W3","0","0","0","1","1","2","0","2","91","3157","1","-6","2017-05-29 18:57:37","4373"
"A2RPDFZ5XGJ3IU","sp_v2","3FDJT1UU74985W2IN9ZBJR1WAONK5R","0","0","1","0","0","24","1","4","75","637","0","13","2017-05-29 18:57:38","4374"
"A7FXUMAFLRJL2","sp_v2","3EF8EXOTT1WE6UVH41XNFMO2JJJ1JS","0","1","1","1","0","15","0","15","98","852","0","-4","2017-05-29 18:57:40","4375"
"ADCXF6QY5T046
ADCXF6QY5T046ADCXF6QY5T046
ADCXFQY5T046
","sp_v2","3PEIJLRY6TU82FG9IT19ZLMBQU6WX9","0","1","1","0","1","21","1","1","46","3053","0","6","2017-05-29 18:57:41","4376"
"A2FS4CFA35R6CN","sp_v2","3VNXK88KKCJ5MUY6P3QZXGHFCIE9VU","1","0","0","0","0","20","1","0","87","13538","1","-7","2017-05-29 18:57:41","4377"
"A6M6N01KBYGVM","sp_v2","3L4PIM1GQTHSUOPXOVD5V0L30LLYRE","1","0","1","1","0","12","0","12","87","931","1","13","2017-05-29 18:57:41","4378"
"APITQRRX2PADB","sp_v2","3VP0C6EFSGXZEO2ZD4MWQA70VOTM6E","0","0","0","1","0","0","0","0","100","3812","0","0","2017-05-29 18:57:42","4379"
"A1N4AZ1QXPOPXH","sp_v2","31T4R4OBOSH5924DJPXATS2KWLA7CH","0","1","0","1","1","0","0","0","98","6777","1","-3","2017-05-29 18:57:42","4380"
"AMUV60QYHNUR3","sp_v2","3BXQMRHWKZZKGZS09MKZ6GLGYABUMO","0","0","0","0","0","25","1","5","70","2498","0","-25","2017-05-29 18:57:42","4381"
"A154X03NKVZZL1","sp_v2","3M0BCWMB8VX1PCD8DX9RAOVJ7RIBWF","0","0","1","1","0","12","0","12","100","845","0","0","2017-05-29 18:57:43","4382"
"A115C4B2OHIESF
A115C4B2OHIESFA115C4B2OHIESF
A115C4B2OHIESF
","sp_v2","36NEMU28XFEX83H54MZ0O46DJQMWMP","1","0","0","0","0","26","1","6","97","2703","0","-7","2017-05-29 18:57:45","4383"
"A2RPDFZ5XGJ3IU","sp_v2","3FDJT1UU74985W2IN9ZBJR1WAONK5R","0","0","1","0","0","25","1","5","75","442","0","13","2017-05-29 18:57:45","4384"
"A19134KP9PBNXT","sp_v2","3T111IHZ5ERDTNHPGJLPWJSCRC0R9I","1","1","0","0","0","23","1","3","95","2673","0","0","2017-05-29 18:57:46","4385"
"A6M6N01KBYGVM","sp_v2","3L4PIM1GQTHSUOPXOVD5V0L30LLYRE","1","0","1","1","0","13","0","13","86","462","1","14","2017-05-29 18:57:48","4386"
"A1OSRB1Q63XXWZ","sp_v2","3ON104KXQKXH4DSZYIZ42APDXZ24W3","0","0","0","1","1","3","0","3","88","3252","1","-8","2017-05-29 18:57:48","4387"
"A7FXUMAFLRJL2","sp_v2","3EF8EXOTT1WE6UVH41XNFMO2JJJ1JS","0","1","1","1","0","16","0","16","98","1094","0","-4","2017-05-29 18:57:49","4388"
"ADCXF6QY5T046
ADCXF6QY5T046ADCXF6QY5T046
ADCXFQY5T046
","sp_v2","3PEIJLRY6TU82FG9IT19ZLMBQU6WX9","0","1","1","0","1","22","1","2","48","1440","0","4","2017-05-29 18:57:49","4389"
"A154X03NKVZZL1","sp_v2","3M0BCWMB8VX1PCD8DX9RAOVJ7RIBWF","0","0","1","1","0","13","0","13","100","618","0","0","2017-05-29 18:57:50","4390"
"A2FS4CFA35R6CN","sp_v2","3VNXK88KKCJ5MUY6P3QZXGHFCIE9VU","1","0","0","0","1","21","1","1","85","3025","1","-10","2017-05-29 18:57:51","4391"
"A1N4AZ1QXPOPXH","sp_v2","31T4R4OBOSH5924DJPXATS2KWLA7CH","0","1","0","1","0","1","0","1","98","1526","0","-3","2017-05-29 18:57:51","4392"
"A2RPDFZ5XGJ3IU","sp_v2","3FDJT1UU74985W2IN9ZBJR1WAONK5R","0","0","1","0","0","26","1","6","75","331","0","13","2017-05-29 18:57:53","4393"
"A6M6N01KBYGVM","sp_v2","3L4PIM1GQTHSUOPXOVD5V0L30LLYRE","1","0","1","1","0","14","0","14","85","542","1","15","2017-05-29 18:57:55","4394"
"A19134KP9PBNXT","sp_v2","3T111IHZ5ERDTNHPGJLPWJSCRC0R9I","1","1","0","0","0","24","1","4","95","1318","0","0","2017-05-29 18:57:55","4395"
"A7FXUMAFLRJL2","sp_v2","3EF8EXOTT1WE6UVH41XNFMO2JJJ1JS","0","1","1","1","0","17","0","17","98","600","0","-4","2017-05-29 18:57:56","4396"
"APITQRRX2PADB","sp_v2","3VP0C6EFSGXZEO2ZD4MWQA70VOTM6E","0","0","0","1","0","1","0","1","100","6007","0","0","2017-05-29 18:57:56","4397"
"AMUV60QYHNUR3","sp_v2","3BXQMRHWKZZKGZS09MKZ6GLGYABUMO","0","0","0","0","1","26","1","6","71","7581","0","-26","2017-05-29 18:57:57","4398"
"A154X03NKVZZL1","sp_v2","3M0BCWMB8VX1PCD8DX9RAOVJ7RIBWF","0","0","1","1","0","14","0","14","100","703","0","0","2017-05-29 18:57:57","4399"
"ADCXF6QY5T046
ADCXF6QY5T046ADCXF6QY5T046
ADCXFQY5T046
","sp_v2","3PEIJLRY6TU82FG9IT19ZLMBQU6WX9","0","1","1","0","1","23","1","3","50","808","0","2","2017-05-29 18:57:58","4400"
"A1N4AZ1QXPOPXH","sp_v2","31T4R4OBOSH5924DJPXATS2KWLA7CH","0","1","0","1","0","2","0","2","98","1015","0","-3","2017-05-29 18:57:59","4401"
"A3K2VLUT3MU9H2","sp_v2","36V4Q8R5ZK1SO6LJSD0UWFORVP5MQB","0","0","0","1","1","16","0","16","52","372","1","-32","2017-05-29 18:58:00","4402"
"A6M6N01KBYGVM","sp_v2","3L4PIM1GQTHSUOPXOVD5V0L30LLYRE","1","0","1","1","0","15","0","15","84","286","1","16","2017-05-29 18:58:01","4403"
"A7FXUMAFLRJL2","sp_v2","3EF8EXOTT1WE6UVH41XNFMO2JJJ1JS","0","1","1","1","0","18","0","18","98","449","0","-4","2017-05-29 18:58:03","4404"
"A154X03NKVZZL1","sp_v2","3M0BCWMB8VX1PCD8DX9RAOVJ7RIBWF","0","0","1","1","0","15","0","15","100","617","0","0","2017-05-29 18:58:04","4405"
"ADCXF6QY5T046
ADCXF6QY5T046ADCXF6QY5T046
ADCXFQY5T046
","sp_v2","3PEIJLRY6TU82FG9IT19ZLMBQU6WX9","0","1","1","0","1","24","1","4","52","910","0","0","2017-05-29 18:58:06","4406"
"A2FS4CFA35R6CN","sp_v2","3VNXK88KKCJ5MUY6P3QZXGHFCIE9VU","1","0","0","0","1","22","1","2","84","6743","0","-14","2017-05-29 18:58:06","4407"
"A1N4AZ1QXPOPXH","sp_v2","31T4R4OBOSH5924DJPXATS2KWLA7CH","0","1","0","1","0","3","0","3","98","792","0","-3","2017-05-29 18:58:06","4408"
"APITQRRX2PADB","sp_v2","3VP0C6EFSGXZEO2ZD4MWQA70VOTM6E","0","0","0","1","0","2","0","2","100","2993","0","0","2017-05-29 18:58:06","4409"
"A1OSRB1Q63XXWZ","sp_v2","3ON104KXQKXH4DSZYIZ42APDXZ24W3","0","0","0","1","1","4","0","4","85","6656","1","-10","2017-05-29 18:58:06","4410"
"A19134KP9PBNXT","sp_v2","3T111IHZ5ERDTNHPGJLPWJSCRC0R9I","1","1","0","0","0","25","1","5","95","1818","0","0","2017-05-29 18:58:07","4411"
"A6M6N01KBYGVM","sp_v2","3L4PIM1GQTHSUOPXOVD5V0L30LLYRE","1","0","1","1","0","16","0","16","83","525","1","17","2017-05-29 18:58:08","4412"
"A127ES6LIP24XM","sp_v2","3SKRO2GZ71S9HE1ZMMXZG1OFY8IK19","0","1","1","1","1","0","0","0","98","3216","1","-4","2017-05-29 18:58:08","4413"
"A7FXUMAFLRJL2","sp_v2","3EF8EXOTT1WE6UVH41XNFMO2JJJ1JS","0","1","1","1","0","19","0","19","98","633","0","-4","2017-05-29 18:58:10","4414"
"A154X03NKVZZL1","sp_v2","3M0BCWMB8VX1PCD8DX9RAOVJ7RIBWF","0","0","1","1","0","16","0","16","100","813","0","0","2017-05-29 18:58:12","4415"
"A1N4AZ1QXPOPXH","sp_v2","31T4R4OBOSH5924DJPXATS2KWLA7CH","0","1","0","1","0","4","0","4","98","295","0","-3","2017-05-29 18:58:12","4416"
"ADCXF6QY5T046
ADCXF6QY5T046ADCXF6QY5T046
ADCXFQY5T046
","sp_v2","3PEIJLRY6TU82FG9IT19ZLMBQU6WX9","0","1","1","0","1","25","1","5","54","707","0","-2","2017-05-29 18:58:14","4417"
"A2FS4CFA35R6CN","sp_v2","3VNXK88KKCJ5MUY6P3QZXGHFCIE9VU","1","0","0","0","1","23","1","3","83","1535","0","-18","2017-05-29 18:58:14","4418"
"A19134KP9PBNXT","sp_v2","3T111IHZ5ERDTNHPGJLPWJSCRC0R9I","1","1","0","0","0","26","1","6","95","1000","0","0","2017-05-29 18:58:14","4419"
"A6M6N01KBYGVM","sp_v2","3L4PIM1GQTHSUOPXOVD5V0L30LLYRE","1","0","1","1","0","17","0","17","82","677","1","18","2017-05-29 18:58:15","4420"
"APITQRRX2PADB","sp_v2","3VP0C6EFSGXZEO2ZD4MWQA70VOTM6E","0","0","0","1","0","3","0","3","100","2169","0","0","2017-05-29 18:58:15","4421"
"A154X03NKVZZL1","sp_v2","3M0BCWMB8VX1PCD8DX9RAOVJ7RIBWF","0","0","1","1","0","17","0","17","100","530","0","0","2017-05-29 18:58:18","4422"
"A2WQT33K6LD9Z5","sp_v2","3M1CVSFP606RM5CUVAAPNOTR18GQAV","1","1","1","1","0","0","0","0","98","3227","1","2","2017-05-29 18:58:19","4423"
"A1N4AZ1QXPOPXH","sp_v2","31T4R4OBOSH5924DJPXATS2KWLA7CH","0","1","0","1","0","5","0","5","98","423","0","-3","2017-05-29 18:58:19","4424"
